entrancename,day,month,year,endtime_date,day_name,day_type,entervalue,load_timestamp,business_date
B1,10,8,2024,2024-08-10 00:00:00.000000,Sat,Weekend,1394,2024-10-30 08:51:59.000000,2024-10-30
Bridge,10,8,2024,2024-08-10 00:00:00.000000,Sat,Weekend,2098,2024-10-30 08:51:59.000000,2024-10-30
Gate1,10,8,2024,2024-08-10 00:00:00.000000,Sat,Weekend,2864,2024-10-30 08:51:59.000000,2024-10-30
Gate2,10,8,2024,2024-08-10 00:00:00.000000,Sat,Weekend,1109,2024-10-30 08:51:59.000000,2024-10-30
Gate3,10,8,2024,2024-08-10 00:00:00.000000,Sat,Weekend,1644,2024-10-30 08:51:59.000000,2024-10-30
Lift,10,8,2024,2024-08-10 00:00:00.000000,Sat,Weekend,597,2024-10-30 08:51:59.000000,2024-10-30
A1,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,524,2024-10-30 08:51:59.000000,2024-10-30
B1,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,1311,2024-10-30 08:51:59.000000,2024-10-30
Bridge,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,2156,2024-10-30 08:51:59.000000,2024-10-30
Gate1,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,2904,2024-10-30 08:51:59.000000,2024-10-30
Gate2,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,1259,2024-10-30 08:51:59.000000,2024-10-30
Gate3,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,1730,2024-10-30 08:51:59.000000,2024-10-30
Lift,11,8,2024,2024-08-11 00:00:00.000000,Sun,Weekend,528,2024-10-30 08:51:59.000000,2024-10-30
A1,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,181,2024-10-30 08:51:59.000000,2024-10-30
B1,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,593,2024-10-30 08:51:59.000000,2024-10-30
Bridge,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,1564,2024-10-30 08:51:59.000000,2024-10-30
Gate1,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,1048,2024-10-30 08:51:59.000000,2024-10-30
Gate2,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,808,2024-10-30 08:51:59.000000,2024-10-30
Gate3,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,843,2024-10-30 08:51:59.000000,2024-10-30
Lift,12,8,2024,2024-08-12 00:00:00.000000,Mon,Weekday,267,2024-10-30 08:51:59.000000,2024-10-30
A1,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,130,2024-10-30 08:51:59.000000,2024-10-30
B1,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,330,2024-10-30 08:51:59.000000,2024-10-30
Bridge,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,1811,2024-10-30 08:51:59.000000,2024-10-30
Gate1,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,604,2024-10-30 08:51:59.000000,2024-10-30
Gate2,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,422,2024-10-30 08:51:59.000000,2024-10-30
Gate3,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,1261,2024-10-30 08:51:59.000000,2024-10-30
Lift,13,8,2024,2024-08-13 00:00:00.000000,Tue,Weekday,301,2024-10-30 08:51:59.000000,2024-10-30
A1,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,121,2024-10-30 08:51:59.000000,2024-10-30
B1,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,348,2024-10-30 08:51:59.000000,2024-10-30
Bridge,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,1710,2024-10-30 08:51:59.000000,2024-10-30
Gate1,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,579,2024-10-30 08:51:59.000000,2024-10-30
Gate2,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,478,2024-10-30 08:51:59.000000,2024-10-30
Gate3,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,1125,2024-10-30 08:51:59.000000,2024-10-30
Lift,14,8,2024,2024-08-14 00:00:00.000000,Wed,Weekday,247,2024-10-30 08:51:59.000000,2024-10-30
A1,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,111,2024-10-30 08:51:59.000000,2024-10-30
B1,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,266,2024-10-30 08:51:59.000000,2024-10-30
Bridge,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,1746,2024-10-30 08:51:59.000000,2024-10-30
Gate1,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,663,2024-10-30 08:51:59.000000,2024-10-30
Gate2,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,412,2024-10-30 08:51:59.000000,2024-10-30
Gate3,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,1392,2024-10-30 08:51:59.000000,2024-10-30
Lift,15,8,2024,2024-08-15 00:00:00.000000,Thu,Weekday,265,2024-10-30 08:51:59.000000,2024-10-30
A1,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,140,2024-10-30 08:51:59.000000,2024-10-30
B1,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,409,2024-10-30 08:51:59.000000,2024-10-30
Bridge,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,1757,2024-10-30 08:51:59.000000,2024-10-30
Gate1,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,815,2024-10-30 08:51:59.000000,2024-10-30
Gate2,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,611,2024-10-30 08:51:59.000000,2024-10-30
Gate3,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,1362,2024-10-30 08:51:59.000000,2024-10-30
Lift,16,8,2024,2024-08-16 00:00:00.000000,Fri,Weekday,283,2024-10-30 08:51:59.000000,2024-10-30
A1,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,517,2024-10-30 08:51:59.000000,2024-10-30
B1,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,1304,2024-10-30 08:51:59.000000,2024-10-30
Bridge,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,1896,2024-10-30 08:51:59.000000,2024-10-30
Gate1,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,2727,2024-10-30 08:51:59.000000,2024-10-30
Gate2,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,1027,2024-10-30 08:51:59.000000,2024-10-30
Gate3,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,1701,2024-10-30 08:51:59.000000,2024-10-30
Lift,17,8,2024,2024-08-17 00:00:00.000000,Sat,Weekend,551,2024-10-30 08:51:59.000000,2024-10-30
A1,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,427,2024-10-30 08:51:59.000000,2024-10-30
B1,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,1343,2024-10-30 08:51:59.000000,2024-10-30
Bridge,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,1802,2024-10-30 08:51:59.000000,2024-10-30
Gate1,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,2394,2024-10-30 08:51:59.000000,2024-10-30
Gate2,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,955,2024-10-30 08:51:59.000000,2024-10-30
Gate3,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,1604,2024-10-30 08:51:59.000000,2024-10-30
Lift,18,8,2024,2024-08-18 00:00:00.000000,Sun,Weekend,518,2024-10-30 08:51:59.000000,2024-10-30
A1,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,81,2024-10-30 08:51:59.000000,2024-10-30
B1,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,274,2024-10-30 08:51:59.000000,2024-10-30
Bridge,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,1665,2024-10-30 08:51:59.000000,2024-10-30
Gate1,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,640,2024-10-30 08:51:59.000000,2024-10-30
Gate2,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,512,2024-10-30 08:51:59.000000,2024-10-30
Gate3,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,1182,2024-10-30 08:51:59.000000,2024-10-30
Lift,19,8,2024,2024-08-19 00:00:00.000000,Mon,Weekday,235,2024-10-30 08:51:59.000000,2024-10-30
A1,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,103,2024-10-30 08:51:59.000000,2024-10-30
B1,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,370,2024-10-30 08:51:59.000000,2024-10-30
Bridge,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,1674,2024-10-30 08:51:59.000000,2024-10-30
Gate1,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,670,2024-10-30 08:51:59.000000,2024-10-30
Gate2,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,517,2024-10-30 08:51:59.000000,2024-10-30
Gate3,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,1329,2024-10-30 08:51:59.000000,2024-10-30
Lift,20,8,2024,2024-08-20 00:00:00.000000,Tue,Weekday,254,2024-10-30 08:51:59.000000,2024-10-30
A1,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,80,2024-10-30 08:51:59.000000,2024-10-30
B1,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,256,2024-10-30 08:51:59.000000,2024-10-30
Bridge,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,1650,2024-10-30 08:51:59.000000,2024-10-30
Gate1,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,592,2024-10-30 08:51:59.000000,2024-10-30
Gate2,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,516,2024-10-30 08:51:59.000000,2024-10-30
Gate3,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,1211,2024-10-30 08:51:59.000000,2024-10-30
Lift,21,8,2024,2024-08-21 00:00:00.000000,Wed,Weekday,220,2024-10-30 08:51:59.000000,2024-10-30
A1,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,119,2024-10-30 08:51:59.000000,2024-10-30
B1,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,305,2024-10-30 08:51:59.000000,2024-10-30
Bridge,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,1697,2024-10-30 08:51:59.000000,2024-10-30
Gate1,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,602,2024-10-30 08:51:59.000000,2024-10-30
Gate2,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,501,2024-10-30 08:51:59.000000,2024-10-30
Gate3,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,1238,2024-10-30 08:51:59.000000,2024-10-30
Lift,22,8,2024,2024-08-22 00:00:00.000000,Thu,Weekday,265,2024-10-30 08:51:59.000000,2024-10-30
A1,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,160,2024-10-30 08:51:59.000000,2024-10-30
B1,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,456,2024-10-30 08:51:59.000000,2024-10-30
Bridge,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,1733,2024-10-30 08:51:59.000000,2024-10-30
Gate1,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,806,2024-10-30 08:51:59.000000,2024-10-30
Gate2,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,615,2024-10-30 08:51:59.000000,2024-10-30
Gate3,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,1338,2024-10-30 08:51:59.000000,2024-10-30
Lift,23,8,2024,2024-08-23 00:00:00.000000,Fri,Weekday,317,2024-10-30 08:51:59.000000,2024-10-30
A1,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,521,2024-10-30 08:51:59.000000,2024-10-30
B1,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,1367,2024-10-30 08:51:59.000000,2024-10-30
Bridge,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,2066,2024-10-30 08:51:59.000000,2024-10-30
Gate1,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,2987,2024-10-30 08:51:59.000000,2024-10-30
Gate2,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,966,2024-10-30 08:51:59.000000,2024-10-30
Gate3,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,1602,2024-10-30 08:51:59.000000,2024-10-30
Lift,24,8,2024,2024-08-24 00:00:00.000000,Sat,Weekend,592,2024-10-30 08:51:59.000000,2024-10-30
A1,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,501,2024-10-30 08:51:59.000000,2024-10-30
B1,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,1419,2024-10-30 08:51:59.000000,2024-10-30
Bridge,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,1943,2024-10-30 08:51:59.000000,2024-10-30
Gate1,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,3190,2024-10-30 08:51:59.000000,2024-10-30
Gate2,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,1031,2024-10-30 08:51:59.000000,2024-10-30
Gate3,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,1752,2024-10-30 08:51:59.000000,2024-10-30
Lift,25,8,2024,2024-08-25 00:00:00.000000,Sun,Weekend,561,2024-10-30 08:51:59.000000,2024-10-30
A1,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,112,2024-10-30 08:51:59.000000,2024-10-30
B1,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,317,2024-10-30 08:51:59.000000,2024-10-30
Bridge,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,1729,2024-10-30 08:51:59.000000,2024-10-30
Gate1,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,715,2024-10-30 08:51:59.000000,2024-10-30
Gate2,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,525,2024-10-30 08:51:59.000000,2024-10-30
Gate3,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,1267,2024-10-30 08:51:59.000000,2024-10-30
Lift,26,8,2024,2024-08-26 00:00:00.000000,Mon,Weekday,222,2024-10-30 08:51:59.000000,2024-10-30
A1,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,122,2024-10-30 08:51:59.000000,2024-10-30
B1,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,325,2024-10-30 08:51:59.000000,2024-10-30
Bridge,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,1552,2024-10-30 08:51:59.000000,2024-10-30
Gate1,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,703,2024-10-30 08:51:59.000000,2024-10-30
Gate2,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,557,2024-10-30 08:51:59.000000,2024-10-30
Gate3,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,1312,2024-10-30 08:51:59.000000,2024-10-30
Lift,27,8,2024,2024-08-27 00:00:00.000000,Tue,Weekday,239,2024-10-30 08:51:59.000000,2024-10-30
A1,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,104,2024-10-30 08:51:59.000000,2024-10-30
B1,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,324,2024-10-30 08:51:59.000000,2024-10-30
Bridge,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,1637,2024-10-30 08:51:59.000000,2024-10-30
Gate1,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,959,2024-10-30 08:51:59.000000,2024-10-30
Gate2,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,558,2024-10-30 08:51:59.000000,2024-10-30
Gate3,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,1191,2024-10-30 08:51:59.000000,2024-10-30
Lift,28,8,2024,2024-08-28 00:00:00.000000,Wed,Weekday,267,2024-10-30 08:51:59.000000,2024-10-30
A1,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,121,2024-10-30 08:51:59.000000,2024-10-30
B1,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,278,2024-10-30 08:51:59.000000,2024-10-30
Bridge,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,1809,2024-10-30 08:51:59.000000,2024-10-30
Gate1,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,658,2024-10-30 08:51:59.000000,2024-10-30
Gate2,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,573,2024-10-30 08:51:59.000000,2024-10-30
Gate3,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,1194,2024-10-30 08:51:59.000000,2024-10-30
Lift,29,8,2024,2024-08-29 00:00:00.000000,Thu,Weekday,273,2024-10-30 08:51:59.000000,2024-10-30
A1,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,203,2024-10-30 08:51:59.000000,2024-10-30
B1,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,483,2024-10-30 08:51:59.000000,2024-10-30
Bridge,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,1941,2024-10-30 08:51:59.000000,2024-10-30
Gate1,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,835,2024-10-30 08:51:59.000000,2024-10-30
Gate2,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,722,2024-10-30 08:51:59.000000,2024-10-30
Gate3,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,1323,2024-10-30 08:51:59.000000,2024-10-30
Lift,30,8,2024,2024-08-30 00:00:00.000000,Fri,Weekday,355,2024-10-30 08:51:59.000000,2024-10-30
A1,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,515,2024-10-30 08:51:59.000000,2024-10-30
B1,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,1436,2024-10-30 08:51:59.000000,2024-10-30
Bridge,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,2356,2024-10-30 08:51:59.000000,2024-10-30
Gate1,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,3190,2024-10-30 08:51:59.000000,2024-10-30
Gate2,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,1357,2024-10-30 08:51:59.000000,2024-10-30
Gate3,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,2030,2024-10-30 08:51:59.000000,2024-10-30
Lift,31,8,2024,2024-08-31 00:00:00.000000,Sat,Weekend,509,2024-10-30 08:51:59.000000,2024-10-30
A1,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,553,2024-10-30 08:51:59.000000,2024-10-30
B1,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,1380,2024-10-30 08:51:59.000000,2024-10-30
Bridge,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,2408,2024-10-30 08:51:59.000000,2024-10-30
Gate1,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,3266,2024-10-30 08:51:59.000000,2024-10-30
Gate2,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,1354,2024-10-30 08:51:59.000000,2024-10-30
Gate3,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,2070,2024-10-30 08:51:59.000000,2024-10-30
Lift,1,9,2024,2024-09-01 00:00:00.000000,Sun,Weekend,537,2024-10-30 08:51:59.000000,2024-10-30
A1,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,106,2024-10-30 08:51:59.000000,2024-10-30
B1,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,338,2024-10-30 08:51:59.000000,2024-10-30
Bridge,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,1816,2024-10-30 08:51:59.000000,2024-10-30
Gate1,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,687,2024-10-30 08:51:59.000000,2024-10-30
Gate2,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,482,2024-10-30 08:51:59.000000,2024-10-30
Gate3,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,1166,2024-10-30 08:51:59.000000,2024-10-30
Lift,2,9,2024,2024-09-02 00:00:00.000000,Mon,Weekday,263,2024-10-30 08:51:59.000000,2024-10-30
A1,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,113,2024-10-30 08:51:59.000000,2024-10-30
B1,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,307,2024-10-30 08:51:59.000000,2024-10-30
Bridge,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,1718,2024-10-30 08:51:59.000000,2024-10-30
Gate1,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,677,2024-10-30 08:51:59.000000,2024-10-30
Gate2,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,506,2024-10-30 08:51:59.000000,2024-10-30
Gate3,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,1204,2024-10-30 08:51:59.000000,2024-10-30
Lift,3,9,2024,2024-09-03 00:00:00.000000,Tue,Weekday,241,2024-10-30 08:51:59.000000,2024-10-30
A1,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,108,2024-10-30 08:51:59.000000,2024-10-30
B1,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,313,2024-10-30 08:51:59.000000,2024-10-30
Bridge,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,1735,2024-10-30 08:51:59.000000,2024-10-30
Gate1,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,713,2024-10-30 08:51:59.000000,2024-10-30
Gate2,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,503,2024-10-30 08:51:59.000000,2024-10-30
Gate3,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,1141,2024-10-30 08:51:59.000000,2024-10-30
Lift,4,9,2024,2024-09-04 00:00:00.000000,Wed,Weekday,265,2024-10-30 08:51:59.000000,2024-10-30
A1,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,119,2024-10-30 08:51:59.000000,2024-10-30
B1,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,341,2024-10-30 08:51:59.000000,2024-10-30
Bridge,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,1885,2024-10-30 08:51:59.000000,2024-10-30
Gate1,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,779,2024-10-30 08:51:59.000000,2024-10-30
Gate2,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,593,2024-10-30 08:51:59.000000,2024-10-30
Gate3,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,1338,2024-10-30 08:51:59.000000,2024-10-30
Lift,5,9,2024,2024-09-05 00:00:00.000000,Thu,Weekday,312,2024-10-30 08:51:59.000000,2024-10-30
A1,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,161,2024-10-30 08:51:59.000000,2024-10-30
B1,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,440,2024-10-30 08:51:59.000000,2024-10-30
Bridge,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,1874,2024-10-30 08:51:59.000000,2024-10-30
Gate1,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,884,2024-10-30 08:51:59.000000,2024-10-30
Gate2,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,645,2024-10-30 08:51:59.000000,2024-10-30
Gate3,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,1276,2024-10-30 08:51:59.000000,2024-10-30
Lift,6,9,2024,2024-09-06 00:00:00.000000,Fri,Weekday,345,2024-10-30 08:51:59.000000,2024-10-30
A1,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,506,2024-10-30 08:51:59.000000,2024-10-30
B1,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,1306,2024-10-30 08:51:59.000000,2024-10-30
Bridge,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,2178,2024-10-30 08:51:59.000000,2024-10-30
Gate1,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,2685,2024-10-30 08:51:59.000000,2024-10-30
Gate2,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,1056,2024-10-30 08:51:59.000000,2024-10-30
Gate3,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,1579,2024-10-30 08:51:59.000000,2024-10-30
Lift,7,9,2024,2024-09-07 00:00:00.000000,Sat,Weekend,626,2024-10-30 08:51:59.000000,2024-10-30
A1,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,515,2024-10-30 08:51:59.000000,2024-10-30
B1,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,1421,2024-10-30 08:51:59.000000,2024-10-30
Bridge,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,2016,2024-10-30 08:51:59.000000,2024-10-30
Gate1,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,2936,2024-10-30 08:51:59.000000,2024-10-30
Gate2,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,1018,2024-10-30 08:51:59.000000,2024-10-30
Gate3,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,1523,2024-10-30 08:51:59.000000,2024-10-30
Lift,8,9,2024,2024-09-08 00:00:00.000000,Sun,Weekend,512,2024-10-30 08:51:59.000000,2024-10-30
A1,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,108,2024-10-30 08:51:59.000000,2024-10-30
B1,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,321,2024-10-30 08:51:59.000000,2024-10-30
Bridge,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,1703,2024-10-30 08:51:59.000000,2024-10-30
Gate1,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,674,2024-10-30 08:51:59.000000,2024-10-30
Gate2,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,496,2024-10-30 08:51:59.000000,2024-10-30
Gate3,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,1281,2024-10-30 08:51:59.000000,2024-10-30
Lift,9,9,2024,2024-09-09 00:00:00.000000,Mon,Weekday,241,2024-10-30 08:51:59.000000,2024-10-30
A1,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,129,2024-10-30 08:51:59.000000,2024-10-30
B1,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,325,2024-10-30 08:51:59.000000,2024-10-30
Bridge,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,1794,2024-10-30 08:51:59.000000,2024-10-30
Gate1,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,680,2024-10-30 08:51:59.000000,2024-10-30
Gate2,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,503,2024-10-30 08:51:59.000000,2024-10-30
Gate3,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,1186,2024-10-30 08:51:59.000000,2024-10-30
Lift,10,9,2024,2024-09-10 00:00:00.000000,Tue,Weekday,288,2024-10-30 08:51:59.000000,2024-10-30
A1,11,9,2024,2024-09-11 00:00:00.000000,Wed,Weekday,95,2024-10-30 08:51:59.000000,2024-10-30
B1,11,9,2024,2024-09-11 00:00:00.000000,Wed,Weekday,328,2024-10-30 08:51:59.000000,2024-10-30
Bridge,11,9,2024,2024-09-11 00:00:00.000000,Wed,Weekday,1760,2024-10-30 08:51:59.000000,2024-10-30
